,f1,acc,prec,kappa,recall
4,0.398406375,0.563268257,0.636942675,0.125500936,0.289855072
ball,0.488046167,0.550976139,0.563809524,0.100856489,0.430232558
pier,0.451492537,0.57483731,0.630208333,0.147756426,0.351744186
death,0.193548387,0.493853941,0.464088398,-0.017178881,0.122270742
alone,0.636231884,0.637020969,0.633477633,0.274052185,0.639010189
poland,0.54439834,0.603036876,0.633204633,0.204775326,0.477438137
sunday,0.586074981,0.608821403,0.617741935,0.217116023,0.557496361
speed,0.539018504,0.585683297,0.602517986,0.170308598,0.487627365
harbor,0.623487544,0.617498192,0.610027855,0.235187119,0.637554585
stream,0.350730689,0.550253073,0.619926199,0.096932477,0.244541485
mount,0.56984127,0.608098337,0.62543554,0.21513593,0.523323615
fountain,0.59766537,0.626174982,0.641068447,0.251553656,0.559766764
southwest,0.531479967,0.585683297,0.605214153,0.169891426,0.473760933
game,0.544642857,0.557483731,0.55538695,0.114576294,0.534306569
bush,0.430707876,0.587129429,0.677115987,0.169406063,0.315789474
nederland,0.574879227,0.618221258,0.639784946,0.23484034,0.521929825
drawing,0.537142857,0.590021692,0.608133087,0.178103255,0.480994152
main,0.512059369,0.61966739,0.698734177,0.235304382,0.404099561
400,0.67916042,0.690527838,0.695852535,0.380609759,0.663250366
fly,0.574485597,0.626174982,0.656015038,0.250224143,0.510980966
austin,0.12755102,0.505422993,0.495049505,0.000352951,0.073206442
norway,0.57660626,0.628344179,0.65913371,0.254561585,0.512445095
grain,0.525968673,0.584237166,0.600753296,0.16581436,0.467741935
pole,0.620532319,0.639190166,0.644549763,0.277540663,0.598240469
rose,0.555900621,0.586406363,0.590759076,0.171405229,0.524926686
boats,0.676119403,0.686189443,0.687405159,0.371930662,0.665198238
board,0.489256198,0.553145336,0.559546314,0.103090252,0.434654919
birthday,0.48030303,0.503976862,0.496087637,0.006808746,0.465491924
plane,0.422476587,0.598698482,0.719858156,0.18871227,0.298969072
analogue,0.662004662,0.685466377,0.699507389,0.369464122,0.628318584
sidewalk,0.591766724,0.65582068,0.706967213,0.307663669,0.508849558
greece,0.582101167,0.611713666,0.616144975,0.221570274,0.551622419
tracks,0.607555898,0.631959508,0.636510501,0.262409274,0.581120944
estate,0.352051836,0.566160521,0.657258065,0.121318975,0.240412979
angeles,0.496990542,0.577006508,0.595876289,0.149051978,0.426253687
francisco,0.456834532,0.563268257,0.583908046,0.119689411,0.375184638
dirty,0.497175141,0.549530007,0.548042705,0.095508136,0.454948301
plastic,0.559743384,0.603036876,0.611208406,0.202960501,0.516272189
boys,0.450909091,0.563268257,0.58490566,0.118896432,0.366863905
polaroid,0.051282051,0.491684743,0.292307692,-0.037704272,0.028106509
glasses,0.408703879,0.548083876,0.565445026,0.086410867,0.32
philadelphia,0.46781505,0.575560376,0.601398601,0.142886554,0.382789318
union,0.603047314,0.64208243,0.656195462,0.281046884,0.557863501
coffee,0.533143264,0.526391902,0.51303155,0.054081994,0.554896142
paper,0.548890715,0.603036876,0.613970588,0.20151711,0.49628529
round,0.489833641,0.600867679,0.646341463,0.19246514,0.394345238
mono,0.61196319,0.634128706,0.631329114,0.266477573,0.59375
va,0.369588173,0.568329718,0.636363636,0.121742238,0.260416667
studio,0.562798092,0.602313811,0.60306644,0.201048253,0.52757079
mywinners,0.552495697,0.624005785,0.653767821,0.241491619,0.478390462
scan,0.534351145,0.603036876,0.618860511,0.199505112,0.470149254
copyright,0.619865571,0.631959508,0.620328849,0.263173595,0.619402985
movie,0.40655106,0.554591468,0.573369565,0.096034311,0.314925373
postcard,0.668097282,0.664497469,0.640603567,0.330176863,0.698056801
tennessee,0.610169492,0.617498192,0.600870827,0.234902382,0.619760479
with,0.561432059,0.610267534,0.614973262,0.215503714,0.516467066
waves,0.58277027,0.642805495,0.668604651,0.279395757,0.516467066
super,0.389051808,0.548083876,0.56056338,0.080969327,0.297904192
tunnel,0.4,0.581344902,0.647651007,0.145460871,0.289355322
clock,0.431413613,0.607375271,0.710344828,0.196880431,0.309774436
commercial,0.508634223,0.54736081,0.532019704,0.090563588,0.487218045
d5000,0.572982774,0.659436009,0.719817768,0.30883531,0.475903614
machine,0.295227525,0.540853218,0.561181435,0.057059292,0.200301205
feet,0.54950495,0.605206074,0.607664234,0.203841628,0.501506024
northcarolina,0.515962036,0.594360087,0.602822581,0.179155545,0.450980392
ride,0.538021259,0.591467824,0.5875,0.176481189,0.496229261
camp,0.444444444,0.584237166,0.61827957,0.152332345,0.346907994
anawesomeshot,0.456483126,0.557483731,0.55387931,0.102369019,0.388217523
philippines,0.493006993,0.580621837,0.583850932,0.149938641,0.426626324
stones,0.655714286,0.651482285,0.621109608,0.305070045,0.694402421
famous,0.348290598,0.558929863,0.592727273,0.093784978,0.246596067
human,0.512214342,0.55242227,0.534539474,0.100051406,0.491679274
german,0.363233666,0.584237166,0.67768595,0.143929811,0.248108926
aplusphoto,0.56284585,0.600144613,0.588429752,0.195706151,0.539393939
factory,0.632768362,0.671005061,0.677029361,0.33709733,0.593939394
by,0.242068155,0.53362256,0.536458333,0.034465627,0.15629742
alberta,0.430426716,0.556037599,0.552380952,0.094858627,0.352583587
md,0.361370717,0.555314534,0.570491803,0.085876819,0.26443769
overcast,0.490367776,0.579175705,0.577319588,0.145622102,0.426179604
poster,0.460723742,0.558206797,0.548319328,0.102458376,0.397260274
artistic,0.451914099,0.575560376,0.584541063,0.133777637,0.368340944
zoom,0.036879433,0.509038322,0.270833333,-0.029732121,0.01978691
richmond,0.468550593,0.578452639,0.584090909,0.141324038,0.391171994
ruin,0.414285714,0.584960231,0.628482972,0.1472482,0.308980213
james,0.567111111,0.647866956,0.680170576,0.283905004,0.486280488
5,0.380252101,0.573391179,0.611486486,0.120972051,0.275914634
fishing,0.56320837,0.637744035,0.656504065,0.264284372,0.493129771
chairs,0.618693135,0.666666667,0.675090253,0.326261985,0.570992366
eastern,0.090410959,0.519884309,0.44,-0.007650273,0.050381679
houston,0.357771261,0.52494577,0.497282609,0.025836015,0.279389313
xsi,0.592476489,0.624005785,0.608695652,0.243942901,0.577099237
manchester,0.512367491,0.600867679,0.606694561,0.18814206,0.443425076
unique,0.639455782,0.655097614,0.632286996,0.308975894,0.646788991
jersey,0.577453366,0.623282719,0.613793103,0.239740272,0.54517611
legs,0.490842491,0.597975416,0.61047836,0.179265281,0.410413476
cruise,0.591342627,0.59725235,0.567605634,0.195702722,0.617151608
urbex,0.487272727,0.592190889,0.599552573,0.168003174,0.410413476
route,0.505300353,0.595083153,0.595833333,0.175765935,0.438650307
lomography,0.379126731,0.578452639,0.620209059,0.127760066,0.273006135
attraction,0.418803419,0.606652205,0.687719298,0.185253049,0.301075269
allrightsreserved,0.476190476,0.594360087,0.607142857,0.169625399,0.391705069
ghost,0.505979761,0.611713666,0.629290618,0.205887165,0.423076923
wine,0.55304929,0.613159798,0.60511883,0.216493655,0.509230769
1855mm,0.671862822,0.695589299,0.678740157,0.388033159,0.665123457
guy,0.434134217,0.506146059,0.468694097,0.000241317,0.404320988
wire,0.612341772,0.645697758,0.628246753,0.286494921,0.597222222
living,0.49499545,0.598698482,0.603104213,0.179444336,0.419753086
temple,0.367934224,0.555314534,0.550769231,0.079953789,0.276234568
tall,0.6296875,0.657266811,0.637658228,0.310803139,0.62191358
tv,0.511469839,0.584237166,0.567924528,0.155786112,0.465224111
350d,0.534798535,0.632682574,0.656179775,0.248116986,0.451313756
fresh,0.531152648,0.564714389,0.535321821,0.124990804,0.527047913
pro,0.478899083,0.589298626,0.589164786,0.159151727,0.403400309
lonely,0.541702494,0.614605929,0.610465116,0.216413936,0.486862442
holga,0.607843137,0.652928416,0.643598616,0.298278253,0.575851393
austria,0.589684373,0.614605929,0.586523737,0.226377748,0.592879257
sf,0.528462192,0.598698482,0.584586466,0.184751957,0.482170543
concert,0.579778831,0.615328995,0.590982287,0.22534713,0.568992248
brasil,0.544850498,0.603759942,0.586762075,0.19717549,0.508527132
stop,0.596967279,0.634851772,0.614121511,0.263669114,0.580745342
streets,0.49126035,0.600144613,0.602708804,0.18004861,0.414596273
journey,0.0875513,0.517715112,0.367816092,-0.026191517,0.049689441
lost,0.437735849,0.569052784,0.556354916,0.113421489,0.360808709
amsterdam,0.482155863,0.485900217,0.453424658,-0.024200092,0.514774495
fl,0.482463644,0.562545192,0.536121673,0.110153133,0.438569207
quebec,0.211464968,0.55242227,0.58041958,0.050957659,0.129283489
dream,0.670640835,0.680404917,0.642857143,0.361371771,0.700934579
calm,0.294238683,0.503976862,0.433333333,-0.030614107,0.222741433
xti,0.601809955,0.618221258,0.583333333,0.235849234,0.621495327
streetphotography,0.235714286,0.535791757,0.497487437,0.020644119,0.154446178
quiet,0.605815832,0.64714389,0.627090301,0.287108884,0.5859375
finland,0.618122977,0.658712943,0.640939597,0.310332295,0.596875
midwest,0.508126604,0.584237166,0.561436673,0.153662116,0.4640625
good,0.519782777,0.55242227,0.515384615,0.100747174,0.524256651
army,0.637853949,0.648590022,0.608819346,0.298066319,0.669796557
wave,0.36345776,0.531453362,0.488126649,0.029612401,0.289514867
waterfall,0.053672316,0.515545915,0.275362319,-0.03998734,0.029733959
russia,0.376522702,0.592913955,0.643939394,0.145731505,0.266040689
yard,0.431527094,0.582791034,0.582446809,0.135640916,0.342723005
ford,0.699404762,0.707881417,0.66572238,0.416709121,0.736677116
doors,0.424742268,0.596529284,0.620481928,0.159241206,0.322884013
metro,0.586206897,0.635574837,0.615517241,0.261942326,0.559561129
shade,0.602167183,0.628344179,0.594801223,0.253556533,0.609717868
malaysia,0.264808362,0.542299349,0.511210762,0.033961036,0.178683386
walls,0.567463377,0.594360087,0.558421851,0.185759398,0.576802508
oil,0.502521008,0.571945047,0.540687161,0.130159108,0.469387755
iphoneography,0.466222645,0.594360087,0.59178744,0.162222748,0.384615385
dry,0.523766816,0.616052061,0.610878661,0.212952256,0.458398744
recreation,0.556325823,0.629790311,0.620889749,0.244555778,0.503924647
explored,0.54374412,0.649313087,0.676814988,0.27641224,0.454402516
stripes,0.576217079,0.616052061,0.585089141,0.225406218,0.567610063
heart,0.710606061,0.723788865,0.684671533,0.447153127,0.738582677
celebration,0.727685325,0.739696312,0.70014556,0.479115664,0.757480315
dublin,0.695849057,0.708604483,0.668115942,0.417105655,0.725984252
equipment,0.695652174,0.706435286,0.661911555,0.413552163,0.733017378
fast,0.723018868,0.734634852,0.692196532,0.469302167,0.75671406
sandiego,0.676829268,0.693420101,0.653902798,0.385901085,0.701421801
atlantic,0.707410237,0.723065799,0.683899557,0.445130466,0.732594937
crane,0.72481203,0.735357918,0.690544413,0.471143579,0.762658228
looking,0.721068249,0.72812726,0.67877095,0.457907137,0.768987342
mygearandme,0.753424658,0.765726681,0.725806452,0.530898835,0.783227848
airplane,0.717522659,0.729573391,0.685425685,0.459249409,0.752773376
sweet,0.726299694,0.741142444,0.701624815,0.481333347,0.752773376
finepix,0.724349158,0.739696312,0.700740741,0.478303512,0.749603803
italian,0.722638681,0.732465654,0.685633001,0.465708713,0.763866878
all,0.700460829,0.718004338,0.678571429,0.434590637,0.723809524
taiwan,0.653153153,0.665943601,0.61965812,0.332788241,0.69047619
3d,0.702619414,0.720896602,0.682634731,0.440100938,0.723809524
drink,0.704805492,0.720173536,0.677419355,0.439651282,0.734499205
nightshot,0.724031008,0.742588576,0.706505295,0.483116578,0.742448331
argentina,0.692541857,0.707881417,0.664233577,0.415266051,0.723370429
victorian,0.740797546,0.75560376,0.715555556,0.510151087,0.767885533
seat,0.713737529,0.730296457,0.688888889,0.459408393,0.74044586
minolta,0.723694171,0.736080983,0.68975469,0.472267089,0.761146497
electric,0.70212766,0.716558207,0.671511628,0.432852809,0.73566879
carolina,0.672768879,0.689804772,0.64568082,0.37890847,0.702229299
interestingness,0.714285714,0.72812726,0.682148041,0.456071095,0.749601276
hole,0.699404762,0.707881417,0.6545961,0.417875926,0.750798722
religion,0.74617737,0.759942155,0.715542522,0.519258716,0.779552716
run,0.702047005,0.715835141,0.668109668,0.431787033,0.739616613
signage,0.68157286,0.701373825,0.658718331,0.40106579,0.706070288
tripod,0.719521316,0.728850325,0.676511955,0.459145332,0.768370607
destination,0.751314801,0.760665221,0.709219858,0.522213977,0.798722045
nationalpark,0.763550668,0.782357195,0.751159196,0.562044786,0.776357827
look,0.690225564,0.702096891,0.651988636,0.405212206,0.733226837
frozen,0.693474962,0.707881417,0.658501441,0.415968943,0.732371795
print,0.704718417,0.71945047,0.671014493,0.438782106,0.741987179
friend,0.707132018,0.720896602,0.671469741,0.441990128,0.746794872
corner,0.705701079,0.723788865,0.677514793,0.446330395,0.736334405
peaceful,0.774539877,0.787418655,0.740469208,0.574249443,0.811897106
engine,0.744536549,0.754880694,0.699716714,0.510807198,0.795491143
nikond40,0.725460123,0.741142444,0.692532943,0.481635268,0.761674718
d70,0.705882353,0.725234996,0.678571429,0.448862993,0.735483871
kent,0.696319018,0.713665944,0.66374269,0.426688943,0.732258065
still,0.680916031,0.697758496,0.645441389,0.395471163,0.720516963
end,0.694316436,0.712219812,0.661786237,0.423696907,0.730210016
eu,0.730210016,0.758496023,0.730210016,0.511623629,0.730210016
hipstamatic,0.709480122,0.725234996,0.673439768,0.450261616,0.749596123
map,0.684740511,0.70571222,0.657738095,0.409679114,0.714054927
early,0.704204204,0.715112075,0.657784011,0.432075476,0.757673667
adobe,0.693597561,0.709327549,0.656565657,0.418787282,0.735056543
bayarea,0.690568979,0.712942878,0.667168675,0.423481951,0.715670436
dramatic,0.731454006,0.738250181,0.676268861,0.479460002,0.79644588
2004,0.704968944,0.725234996,0.67761194,0.4486479,0.734627832
david,0.705698673,0.727404194,0.680722892,0.452462439,0.732576985
company,0.691489362,0.706435286,0.6509299,0.413555838,0.737439222
atlanta,0.712241653,0.738250181,0.698907956,0.472348812,0.726094003
paul,0.734789392,0.754157628,0.708270677,0.506276801,0.763371151
hands,0.703761755,0.726681128,0.68030303,0.450629894,0.728896104
dogs,0.716012085,0.72812726,0.669491525,0.457667422,0.769480519
dock,0.6774942,0.698481562,0.646017699,0.395657874,0.712195122
youth,0.701458173,0.718727404,0.664244186,0.437139638,0.743089431
mother,0.713846154,0.731019523,0.677372263,0.461479039,0.754471545
noir,0.720804331,0.738973247,0.687315634,0.476816528,0.757723577
hike,0.775157233,0.793203181,0.750380518,0.584110882,0.801626016
dutch,0.685582822,0.703543022,0.648766328,0.406848808,0.726829268
waiting,0.68907563,0.70571222,0.648920863,0.411758128,0.734527687
lunch,0.716535433,0.739696312,0.693597561,0.476379882,0.741042345
football,0.695852535,0.713665944,0.657474601,0.427096758,0.738988581
gardens,0.74382716,0.759942155,0.704678363,0.519284889,0.787581699
denmark,0.704968944,0.725234996,0.671597633,0.449050195,0.741830065
decoration,0.72943038,0.752711497,0.707055215,0.502153539,0.753267974
four,0.6774942,0.698481562,0.643171806,0.395908555,0.715686275
pano,0.721235521,0.738973247,0.68374817,0.477207686,0.763071895
queens,0.704354469,0.720173536,0.661406026,0.440858362,0.753267974
flora,0.74584323,0.767895879,0.722392638,0.5326842,0.77086743
artwork,0.70625,0.72812726,0.675635277,0.454187056,0.739770867
palace,0.733438486,0.75560376,0.707762557,0.508352002,0.761047463
facade,0.713826367,0.742588576,0.700315457,0.480081776,0.727868852
magic,0.709329221,0.727404194,0.669577875,0.454389914,0.754098361
sooc,0.696250956,0.712942878,0.652797704,0.42642344,0.745901639
branch,0.743529412,0.763557484,0.712781955,0.524969407,0.77704918
cliff,0.755905512,0.775849602,0.727272727,0.549279339,0.786885246
flickraward,0.731182796,0.74692697,0.686868687,0.493984896,0.781609195
pub,0.712643678,0.728850325,0.668103448,0.458121362,0.763546798
salt,0.682852807,0.697758496,0.634696756,0.397336619,0.738916256
barcelona,0.719750195,0.740419378,0.686011905,0.479086208,0.756978654
mass,0.677777778,0.706435286,0.654907975,0.408792648,0.702302632
danger,0.704097117,0.718004338,0.653521127,0.437824801,0.763157895
relax,0.707410237,0.723065799,0.660485021,0.4470489,0.761513158
halloween,0.736757624,0.762834418,0.718309859,0.521227013,0.756177924
coastal,0.709727626,0.730296457,0.671575847,0.459384599,0.752475248
painted,0.69544741,0.71945047,0.662182362,0.436607829,0.732231405
southamerica,0.672868217,0.694866233,0.633576642,0.389014049,0.717355372
baltimore,0.700626959,0.723788865,0.666169896,0.445521506,0.738842975
architectural,0.732142857,0.761388286,0.719298246,0.517142658,0.745454545
dynamic,0.70651341,0.723065799,0.658571429,0.446981933,0.761983471
louisiana,0.697819315,0.71945047,0.659793814,0.437629299,0.740495868
seaside,0.678485093,0.711496746,0.661949686,0.417141716,0.695867769
chain,0.680092951,0.701373825,0.639010189,0.402255438,0.726821192
alabama,0.668253968,0.697758496,0.641768293,0.391564541,0.697019868
f18,0.691950464,0.712219812,0.649709302,0.424070765,0.740066225
newengland,0.702786378,0.722342733,0.659883721,0.444329582,0.751655629
george,0.709019608,0.731742589,0.673621461,0.461464991,0.748344371
landscapes,0.766091052,0.784526392,0.727272727,0.567411485,0.809286899
18,0.687937743,0.710050615,0.648093842,0.419079822,0.733001658
umbrella,0.704879938,0.724511931,0.660377358,0.448765924,0.755813953
underground,0.711041504,0.73318872,0.672592593,0.464724337,0.754152824
automobile,0.712371946,0.736080983,0.677661169,0.469730314,0.750830565
flags,0.724110672,0.747650036,0.690799397,0.492593375,0.760797342
gas,0.688803089,0.708604483,0.642651297,0.417484587,0.742096506
class,0.666146646,0.690527838,0.62701909,0.379823227,0.710482529
camping,0.721698113,0.744034707,0.684053651,0.48607545,0.763727121
neighborhood,0.688342585,0.715835141,0.657575758,0.428261713,0.722129784
illustration,0.683788122,0.715112075,0.660465116,0.425165202,0.708818636
composition,0.69079465,0.715835141,0.654247392,0.429432087,0.731666667
highdynamicrange,0.707787201,0.725958062,0.658536585,0.452492346,0.765
maine,0.688549618,0.704989154,0.635211268,0.412059642,0.751666667
10,0.704581359,0.729573391,0.66966967,0.456494739,0.743333333
az,0.662015504,0.684743312,0.617945007,0.369425633,0.712854758
skies,0.721235521,0.738973247,0.670977011,0.478400547,0.779632721
nikond300,0.713275727,0.736080983,0.673590504,0.470369014,0.757929883
full,0.652241113,0.67462039,0.606321839,0.349812889,0.705685619
dome,0.747784045,0.773680405,0.721617418,0.543027104,0.775919732
logo,0.718699187,0.749819234,0.699367089,0.493748532,0.739130435
edinburgh,0.692913386,0.718004338,0.654761905,0.433849971,0.735785953
mm,0.693941778,0.718727404,0.655274889,0.435412458,0.737458194
standing,0.689335394,0.709327549,0.639885222,0.419286305,0.747068677
filter,0.709828393,0.731019523,0.664233577,0.461347103,0.762144054
pic,0.692131398,0.708604483,0.635343619,0.419700745,0.760067114
marina,0.691056911,0.725234996,0.670347003,0.444085969,0.713087248
hongkong,0.683268482,0.70571222,0.637155298,0.411130419,0.736577181
korea,0.671296296,0.69197397,0.621428571,0.384991983,0.729865772
pine,0.716744914,0.738250181,0.67057101,0.475600814,0.769747899
lifestyle,0.675246026,0.689804772,0.614325069,0.383899116,0.749579832
ceiling,0.700636943,0.72812726,0.665658094,0.452886924,0.739495798
race,0.692486445,0.712942878,0.642241379,0.426406662,0.751260504
islands,0.717825739,0.744757773,0.683409437,0.485899052,0.755892256
pavement,0.703525641,0.732465654,0.671253823,0.460808487,0.739057239
steam,0.683840749,0.707158351,0.637554585,0.413778812,0.737373737
waterfront,0.700080841,0.731742589,0.67340591,0.458126471,0.728956229
stand,0.682774747,0.70571222,0.634782609,0.41124252,0.738617201
daytime,0.690457719,0.711496746,0.639367816,0.423527863,0.750421585
skyscraper,0.73538961,0.76428055,0.708920188,0.523406927,0.76391231
f14,0.685982772,0.710050615,0.639416058,0.419315827,0.739864865
foliage,0.751592357,0.774403471,0.710843373,0.546210215,0.797297297
lane,0.706719368,0.731742589,0.664190193,0.461411853,0.755067568
single,0.65060241,0.664497469,0.586956522,0.335151264,0.72972973
plaza,0.742765273,0.768618944,0.707503828,0.533462786,0.781725888
blog,0.694006309,0.71945047,0.649926145,0.43718574,0.744500846
zuiko,0.701838529,0.730296457,0.664145234,0.457077965,0.744067797
crossing,0.722580645,0.751265365,0.689230769,0.498109545,0.759322034
daylight,0.692546584,0.713665944,0.638968481,0.428120928,0.755932203
photographs,0.665607625,0.695589299,0.626307922,0.388256913,0.710169492
atmosphere,0.678233438,0.704989154,0.633284242,0.408393113,0.730050934
blonde,0.72611465,0.751265365,0.682634731,0.499987388,0.775510204
real,0.682071713,0.711496746,0.64167916,0.419917311,0.727891156
kitchen,0.700082169,0.736080983,0.676190476,0.464971049,0.72572402
unesco,0.730831974,0.761388286,0.701095462,0.517237659,0.763202726
mall,0.717532468,0.748373102,0.685271318,0.491579568,0.752981261
tourists,0.704944179,0.732465654,0.662668666,0.462051,0.752981261
shoot,0.678711705,0.704266088,0.629737609,0.407820393,0.735945486
sunglasses,0.703761755,0.726681128,0.651669086,0.453063436,0.764906303
theatre,0.718954248,0.751265365,0.689655172,0.496588562,0.750853242
over,0.682774747,0.70571222,0.628407461,0.412137796,0.747440273
tile,0.716707022,0.746203905,0.679938744,0.488059218,0.757679181
queen,0.693679092,0.726681128,0.660493827,0.44806507,0.730375427
montreal,0.703974047,0.736080983,0.670788253,0.466928207,0.740614334
darkness,0.691397001,0.717281273,0.643171806,0.433249592,0.747440273
middle,0.662440571,0.69197397,0.618343195,0.381833939,0.71331058
60d,0.670338316,0.69703543,0.62189781,0.393200645,0.726962457
washingtondc,0.685990338,0.718004338,0.649390244,0.431556383,0.726962457
voyage,0.710931174,0.74186551,0.67642527,0.478844219,0.749146758
bath,0.677471637,0.712219812,0.644067797,0.418939461,0.714529915
favorite,0.681962025,0.709327549,0.634756996,0.417032092,0.736752137
advertising,0.695581015,0.731019523,0.667189953,0.455428818,0.726495726
fair,0.686447474,0.717281273,0.64652568,0.430822863,0.731623932
flare,0.71017871,0.730296457,0.650071124,0.461983882,0.782534247
saturday,0.695102686,0.720896602,0.64516129,0.440598469,0.753424658
guitar,0.712328767,0.74186551,0.672754947,0.479695488,0.756849315
indoor,0.697674419,0.727404194,0.656108597,0.451292705,0.744863014
chris,0.709367494,0.737527115,0.666165414,0.471908079,0.758561644
arts,0.720853859,0.754157628,0.692429022,0.501876095,0.751712329
connecticut,0.65547562,0.688358641,0.614692654,0.373265256,0.702054795
cathedral,0.762753036,0.788141721,0.722392638,0.57245142,0.807890223
jump,0.729708432,0.751988431,0.674927114,0.503357061,0.794168096
spanish,0.702922078,0.735357918,0.667180277,0.465561987,0.74271012
irish,0.679904686,0.708604483,0.633136095,0.415152033,0.734133791
supershot,0.725221595,0.753434563,0.682852807,0.503171528,0.773195876
kentucky,0.674193548,0.707881417,0.635258359,0.41124627,0.718213058
fruit,0.715421304,0.741142444,0.665680473,0.480440737,0.773195876
365days,0.710144928,0.739696312,0.668181818,0.475609987,0.757731959
bear,0.702531646,0.72812726,0.651026393,0.455069037,0.762886598
library,0.686985173,0.725234996,0.659810127,0.442879041,0.716494845
mediterranean,0.686178862,0.720896602,0.650231125,0.436256537,0.726333907
block,0.676727562,0.70571222,0.627393225,0.409703877,0.734482759
handheld,0.696070569,0.725958062,0.650674663,0.448766986,0.748275862
miami,0.693744923,0.727404194,0.655913978,0.449610636,0.736206897
tokina,0.693715195,0.721619667,0.644017725,0.441350483,0.751724138
mini,0.729317269,0.756326826,0.682706767,0.509623488,0.782758621
phoenix,0.674248578,0.710050615,0.637480799,0.414572586,0.715517241
working,0.636293436,0.659436009,0.575418994,0.322775631,0.711571675
canon40d,0.696540881,0.720896602,0.639249639,0.441990128,0.765112263
dinner,0.711442786,0.748373102,0.684210526,0.488991667,0.740932642
clean,0.624124514,0.650759219,0.56718529,0.304078811,0.693771626
duck,0.705128205,0.733911786,0.656716418,0.465093792,0.761245675
energy,0.668764752,0.695589299,0.613275613,0.391395287,0.735294118
freedom,0.670817121,0.694143167,0.609618105,0.390528648,0.74567474
mill,0.697188755,0.727404194,0.650674663,0.45161935,0.750865052
pose,0.691935484,0.723788865,0.647058824,0.443781861,0.743500867
break,0.655007949,0.686189443,0.604992658,0.370796905,0.714038128
running,0.700078309,0.723065799,0.638571429,0.447256627,0.774696707
flat,0.679334917,0.707158351,0.625364431,0.413544344,0.743500867
row,0.684952978,0.709327549,0.624285714,0.419846229,0.758680556
cielo,0.730236349,0.760665221,0.688172043,0.516601566,0.777777778
body,0.673650282,0.707158351,0.628571429,0.41054363,0.725694444
shape,0.669341894,0.702096891,0.62238806,0.401083481,0.723958333
or,0.651933702,0.681127983,0.597684515,0.362178934,0.717013889
portraits,0.713128039,0.744034707,0.6676783,0.483983507,0.765217391
contemporary,0.702302632,0.738250181,0.666146646,0.469979186,0.742608696
50,0.682769726,0.715112075,0.635682159,0.426802688,0.737391304
motorcycle,0.696540881,0.720896602,0.635581062,0.442540198,0.770434783
theater,0.701553557,0.736080983,0.661016949,0.46659136,0.74738676
soft,0.661264182,0.697758496,0.618181818,0.390801545,0.710801394
550d,0.696296296,0.73318872,0.659906396,0.45967239,0.736933798
curve,0.71942446,0.746203905,0.663716814,0.490703933,0.785340314
michael,0.698872786,0.729573391,0.648729447,0.456114118,0.757417103
bed,0.690338563,0.728850325,0.655172414,0.450414077,0.729493892
barn,0.688291139,0.715112075,0.629522431,0.430153541,0.759162304
rome,0.730578512,0.76428055,0.693877551,0.522106615,0.771378709
wow,0.690879742,0.723065799,0.642642643,0.442609236,0.746945899
alley,0.715447154,0.74692697,0.668693009,0.489580719,0.769230769
alaska,0.666131621,0.699204628,0.615727003,0.395766687,0.725524476
development,0.670936749,0.702819957,0.618906942,0.403478301,0.732517483
lincoln,0.683209264,0.723065799,0.648351648,0.438483694,0.722027972
sale,0.671641791,0.713665944,0.637795276,0.419060429,0.709281961
getty,0.685943775,0.717281273,0.632592593,0.432181953,0.749122807
walkway,0.717532468,0.748373102,0.667673716,0.49294546,0.775438596
year,0.685064935,0.71945047,0.637462236,0.434663329,0.740350877
hungary,0.668312757,0.708604483,0.629457364,0.410240782,0.712280702
exhibition,0.702479339,0.739696312,0.6640625,0.472489749,0.745614035
verde,0.699751861,0.737527115,0.661971831,0.46795685,0.742105263
vietnam,0.646822204,0.682574114,0.597325409,0.362149879,0.705263158
driving,0.692058347,0.725234996,0.642105263,0.446713804,0.750439367
ilford,0.683584457,0.711496746,0.62283237,0.423067393,0.757469244
a,0.669374492,0.70571222,0.622356495,0.406942453,0.724077329
technology,0.694011485,0.730296457,0.650769231,0.454796513,0.74340949
balcony,0.701579385,0.740419378,0.665615142,0.473076878,0.741652021
l,0.680956307,0.720173536,0.640310078,0.433544053,0.727112676
mission,0.655394525,0.690527838,0.603857567,0.378245461,0.716549296
team,0.679530201,0.723788865,0.649038462,0.43777616,0.713028169
eating,0.679092382,0.713665944,0.629129129,0.423535281,0.737676056
detroit,0.709196355,0.746203905,0.669796557,0.485430533,0.753521127
glasgow,0.689375507,0.723065799,0.639097744,0.442314637,0.748239437
luxury,0.702970297,0.739696312,0.660465116,0.473012365,0.751322751
moss,0.712887439,0.745480839,0.663125948,0.486617481,0.770723104
scary,0.672638436,0.709327549,0.624810893,0.414001581,0.728395062
kansas,0.701725555,0.737527115,0.656923077,0.469320124,0.75308642
el,0.662828947,0.703543022,0.620955316,0.400451699,0.710758377
tag,0.680645161,0.713665944,0.62611276,0.42468948,0.745583039
nighttime,0.68920033,0.727404194,0.646058733,0.448365647,0.738515901
special,0.672594988,0.707158351,0.619970194,0.411148456,0.734982332
playing,0.69812856,0.731742589,0.647058824,0.459441777,0.75795053
denver,0.663934426,0.703543022,0.618320611,0.401305023,0.716814159
towers,0.722675367,0.754157628,0.670196672,0.504315706,0.784070796
pipe,0.665044607,0.701373825,0.613772455,0.399011363,0.725663717
wi,0.666136725,0.696312364,0.604617605,0.392865654,0.74159292
