,f1,acc,prec,kappa,recall
4,0.748414376,0.74186551,0.728395062,0.483791744,0.769565217
ball,0.759566787,0.759219089,0.754662841,0.518457564,0.764534884
pier,0.762508809,0.756326826,0.740082079,0.512794513,0.786337209
death,0.758280479,0.751988431,0.734972678,0.504165844,0.783114993
alone,0.733333333,0.722342733,0.701195219,0.445006678,0.768558952
poland,0.733711048,0.72812726,0.714482759,0.456425888,0.754002911
sunday,0.75764037,0.753434563,0.740277778,0.507001352,0.775836972
speed,0.7764541,0.76934201,0.748648649,0.538894481,0.806404658
harbor,0.768136558,0.76428055,0.751043115,0.528683075,0.786026201
stream,0.80758427,0.801879971,0.780189959,0.603929537,0.836972344
mount,0.76056338,0.754157628,0.735694823,0.508555495,0.787172012
fountain,0.769892473,0.767895879,0.757404795,0.535885177,0.782798834
southwest,0.739495798,0.731019523,0.711590296,0.462351343,0.7696793
game,0.750902527,0.750542299,0.742857143,0.501142239,0.759124088
bush,0.768361582,0.762834418,0.743169399,0.525969955,0.795321637
nederland,0.740370899,0.736804049,0.722841226,0.4738268,0.75877193
drawing,0.744388125,0.744757773,0.737446198,0.48955958,0.751461988
main,0.734870317,0.733911786,0.723404255,0.467951251,0.74670571
400,0.756183746,0.750542299,0.730874317,0.501443524,0.783308931
fly,0.776371308,0.770065076,0.746955345,0.54051812,0.808199122
austin,0.723809524,0.727404194,0.724340176,0.454716304,0.723279649
norway,0.744250871,0.734634852,0.710106383,0.469839864,0.781844802
grain,0.757446809,0.752711497,0.733516484,0.50578138,0.782991202
pole,0.761972838,0.759219089,0.743375174,0.518682022,0.781524927
rose,0.766261615,0.763557484,0.747559275,0.527354418,0.785923754
boats,0.788447653,0.788141721,0.775568182,0.576399713,0.801762115
board,0.708274895,0.699204628,0.677852349,0.399115166,0.741556535
birthday,0.740528949,0.737527115,0.721448468,0.47535952,0.760646109
plane,0.754609929,0.749819234,0.727770178,0.500154596,0.783505155
analogue,0.741218638,0.738973247,0.721059972,0.478322064,0.762536873
sidewalk,0.774945375,0.776572668,0.765467626,0.553189487,0.784660767
greece,0.728448276,0.726681128,0.710084034,0.453709277,0.747787611
tracks,0.763456091,0.758496023,0.734332425,0.517570904,0.794985251
estate,0.755072464,0.75560376,0.742165242,0.511352375,0.768436578
angeles,0.733044733,0.732465654,0.717514124,0.465180447,0.749262537
francisco,0.740474479,0.738973247,0.721288515,0.47830244,0.76070901
dirty,0.734177215,0.726681128,0.700671141,0.454247643,0.771048744
plastic,0.733574007,0.73318872,0.716502116,0.466679974,0.75147929
boys,0.737588652,0.732465654,0.708446866,0.465667428,0.769230769
polaroid,0.76217765,0.759942155,0.738888889,0.520327445,0.786982249
glasses,0.757337151,0.754880694,0.732686981,0.510276795,0.783703704
philadelphia,0.738751814,0.739696312,0.723011364,0.479630679,0.755192878
union,0.750913075,0.753434563,0.739568345,0.506932283,0.762611276
coffee,0.759219089,0.759219089,0.740479549,0.518746401,0.778931751
paper,0.720797721,0.716558207,0.692202462,0.433981412,0.751857355
round,0.737669764,0.734634852,0.709766162,0.470036931,0.767857143
mono,0.747159091,0.742588576,0.714673913,0.486109719,0.782738095
va,0.731671554,0.735357918,0.721098266,0.470726627,0.742559524
studio,0.75862069,0.762111352,0.747109827,0.524232903,0.770491803
mywinners,0.7821711,0.780911063,0.755555556,0.562356856,0.810730253
scan,0.738179252,0.731742589,0.700133869,0.464820685,0.780597015
copyright,0.719183078,0.721619667,0.703281027,0.443477052,0.735820896
movie,0.738528769,0.740419378,0.721194879,0.481107062,0.756716418
postcard,0.749096168,0.749096168,0.725490196,0.498723047,0.774289985
tennessee,0.749816581,0.753434563,0.735251799,0.506953934,0.76497006
with,0.725418791,0.727404194,0.706382979,0.455169863,0.745508982
waves,0.785033015,0.788141721,0.769784173,0.576356312,0.800898204
super,0.739531583,0.734634852,0.703103914,0.470557678,0.77994012
tunnel,0.768678161,0.767172813,0.737931034,0.53514352,0.802098951
clock,0.767662054,0.76934201,0.744350282,0.539105471,0.792481203
commercial,0.742446043,0.741142444,0.711724138,0.48324427,0.77593985
d5000,0.742898762,0.744757773,0.71932299,0.4900288,0.768072289
machine,0.730906495,0.727404194,0.694708277,0.456231286,0.771084337
feet,0.755395683,0.754157628,0.723140496,0.509288885,0.790662651
northcarolina,0.719298246,0.722342733,0.69787234,0.445131928,0.742081448
ride,0.759206799,0.754157628,0.715620828,0.50999456,0.808446456
camp,0.725574713,0.723788865,0.692729767,0.44880968,0.761689291
anawesomeshot,0.779220779,0.778741866,0.745856354,0.558369214,0.81570997
philippines,0.707692308,0.711496746,0.686079545,0.423453177,0.730711044
stones,0.796783626,0.798987708,0.770862801,0.598372489,0.824508321
famous,0.754966887,0.759219089,0.73495702,0.51863775,0.776096823
human,0.716157205,0.718004338,0.690042076,0.436781057,0.744326778
german,0.750737463,0.75560376,0.732374101,0.511316616,0.770045386
aplusphoto,0.770348837,0.771511208,0.740223464,0.543758769,0.803030303
factory,0.738660907,0.737527115,0.703703704,0.476347831,0.777272727
by,0.744117647,0.748373102,0.721825963,0.497070939,0.767830046
alberta,0.722021661,0.721619667,0.687757909,0.444620605,0.759878419
md,0.727536232,0.72812726,0.695290859,0.457413908,0.762917933
overcast,0.755714286,0.752711497,0.711978466,0.507253896,0.805175038
poster,0.732142857,0.739696312,0.716157205,0.479223542,0.748858447
artistic,0.738060781,0.738250181,0.703448276,0.477762618,0.776255708
zoom,0.735229759,0.737527115,0.705882353,0.475905029,0.767123288
richmond,0.740145985,0.742588576,0.711079944,0.485974517,0.771689498
ruin,0.760147601,0.765003615,0.73782235,0.530227541,0.783866058
james,0.744868035,0.748373102,0.717514124,0.497361924,0.774390244
5,0.731707317,0.737527115,0.710186514,0.475268491,0.754573171
fishing,0.762331839,0.770065076,0.74670571,0.539831583,0.778625954
chairs,0.764094955,0.770065076,0.743145743,0.5401828,0.786259542
eastern,0.732600733,0.736080983,0.704225352,0.472906301,0.763358779
houston,0.711839166,0.720173536,0.694767442,0.440197513,0.729770992
xsi,0.72780631,0.731742589,0.700564972,0.464160059,0.757251908
manchester,0.748180495,0.749819234,0.713888889,0.500754318,0.785932722
unique,0.716245487,0.715835141,0.678522572,0.433425379,0.758409786
jersey,0.737151248,0.741142444,0.708039492,0.483013328,0.768759571
legs,0.749069248,0.756326826,0.728985507,0.512594786,0.770290965
cruise,0.737151248,0.741142444,0.708039492,0.483013328,0.768759571
urbex,0.765864333,0.767895879,0.731197772,0.536780104,0.803981623
route,0.767323122,0.76934201,0.731571627,0.539729603,0.806748466
lomography,0.739766082,0.742588576,0.706703911,0.486216972,0.77607362
attraction,0.75,0.75560376,0.723252496,0.511600499,0.778801843
allrightsreserved,0.727002967,0.733911786,0.703012912,0.468071364,0.752688172
ghost,0.740634006,0.739696312,0.696476965,0.481485184,0.790769231
wine,0.753131909,0.757772957,0.722772277,0.51619674,0.786153846
1855mm,0.721859114,0.723065799,0.68175583,0.448014656,0.766975309
guy,0.744493392,0.748373102,0.710084034,0.497774188,0.782407407
wire,0.738284066,0.737527115,0.692828146,0.477312835,0.790123457
living,0.720947446,0.727404194,0.692745377,0.455378155,0.75154321
temple,0.754098361,0.761388286,0.729106628,0.522885082,0.780864198
tall,0.769456681,0.772957339,0.733893557,0.546842227,0.808641975
tv,0.739520958,0.748373102,0.716981132,0.496629091,0.763523957
350d,0.749627422,0.757049892,0.723741007,0.514257999,0.777434312
fresh,0.739766082,0.742588576,0.701803051,0.48658665,0.782071097
pro,0.714918759,0.720896602,0.684582744,0.442597241,0.748068006
lonely,0.731213873,0.731019523,0.686567164,0.464307357,0.782071097
holga,0.770131772,0.772957339,0.730555556,0.547142777,0.814241486
austria,0.782608696,0.790310918,0.75872093,0.580482121,0.808049536
sf,0.727002967,0.733911786,0.697012802,0.468418051,0.759689922
concert,0.765861027,0.775849602,0.746686303,0.551153602,0.786046512
brasil,0.712990937,0.725234996,0.695139912,0.44980119,0.731782946
stop,0.713749061,0.724511931,0.691411936,0.448777457,0.73757764
streets,0.778533636,0.788141721,0.758468336,0.575756656,0.799689441
journey,0.742313324,0.745480839,0.702216066,0.492499286,0.787267081
lost,0.734693878,0.736804049,0.691358025,0.475602668,0.783825816
amsterdam,0.750551876,0.754880694,0.712290503,0.510976603,0.793157076
fl,0.719285182,0.727404194,0.69,0.455278013,0.751166407
quebec,0.723372781,0.729573391,0.688732394,0.460180593,0.761682243
dream,0.757352941,0.761388286,0.717270195,0.524082138,0.802180685
calm,0.772727273,0.78308026,0.752212389,0.565553378,0.794392523
xti,0.724723247,0.730296457,0.688639551,0.461790786,0.764797508
streetphotography,0.766467066,0.774403471,0.736690647,0.548973657,0.79875195
quiet,0.745441284,0.747650036,0.699042408,0.497438081,0.7984375
finland,0.722713864,0.72812726,0.684357542,0.457685521,0.765625
midwest,0.714285714,0.725234996,0.688405797,0.4503812,0.7421875
good,0.724743777,0.72812726,0.68088033,0.458365623,0.774647887
army,0.736445783,0.74692697,0.709724238,0.493714974,0.765258216
wave,0.753753754,0.762834418,0.724386724,0.52574694,0.785602504
waterfall,0.765827613,0.7780188,0.74702381,0.555085052,0.785602504
russia,0.71969697,0.732465654,0.697503671,0.464313755,0.743348983
yard,0.770941438,0.776572668,0.732394366,0.554051135,0.813771518
ford,0.755422588,0.763557484,0.722460658,0.527511448,0.79153605
doors,0.764928193,0.775126537,0.738686131,0.549925757,0.793103448
metro,0.754601227,0.768618944,0.738738739,0.535913827,0.771159875
shade,0.7585693,0.765726681,0.723011364,0.532107735,0.797805643
malaysia,0.697674419,0.708604483,0.669064748,0.417437095,0.728840125
walls,0.752851711,0.765003615,0.731166913,0.529243511,0.775862069
oil,0.723625557,0.731019523,0.686882934,0.463109913,0.764521193
iphoneography,0.73188947,0.740419378,0.698005698,0.481459317,0.769230769
dry,0.748148148,0.754157628,0.708274895,0.509517173,0.79277865
recreation,0.756515264,0.763557484,0.719546742,0.52789519,0.797488226
explored,0.73935773,0.747650036,0.704125178,0.495972833,0.778301887
stripes,0.736842105,0.74692697,0.706051873,0.494000765,0.770440252
heart,0.73509434,0.746203905,0.705797101,0.492317829,0.766929134
celebration,0.745275888,0.756326826,0.716569767,0.512452024,0.776377953
dublin,0.720533729,0.727404194,0.680672269,0.456253969,0.765354331
equipment,0.720827179,0.726681128,0.676837725,0.455328007,0.77093207
fast,0.739064857,0.749819234,0.707070707,0.499730272,0.774091627
sandiego,0.700675169,0.711496746,0.667142857,0.423592897,0.737756714
atlantic,0.738576779,0.747650036,0.701280228,0.496021251,0.780063291
crane,0.752430815,0.760665221,0.713475177,0.522133178,0.795886076
looking,0.735751295,0.74186551,0.69123783,0.485491608,0.786392405
mygearandme,0.775914634,0.787418655,0.748529412,0.574228043,0.805379747
airplane,0.740029542,0.745480839,0.692946058,0.49298239,0.793977813
sweet,0.756024096,0.765726681,0.720229555,0.531779187,0.795562599
finepix,0.751902588,0.76428055,0.723279649,0.528053545,0.782884311
italian,0.746787604,0.757772957,0.713872832,0.51557656,0.782884311
all,0.723275208,0.736080983,0.692307692,0.471992193,0.757142857
taiwan,0.675595238,0.684743312,0.635854342,0.371305958,0.720634921
3d,0.712328767,0.726681128,0.684210526,0.452834454,0.742857143
drink,0.737237237,0.74692697,0.698435277,0.494613597,0.780604134
nightshot,0.754545455,0.765726681,0.720694645,0.531422739,0.791732909
argentina,0.703396226,0.715835141,0.66954023,0.432004364,0.740858506
victorian,0.756674294,0.76934201,0.727272727,0.538110489,0.788553259
seat,0.73237301,0.744757773,0.698986975,0.489481648,0.76910828
minolta,0.739293764,0.749096168,0.699857752,0.498957512,0.78343949
electric,0.744115414,0.756326826,0.711175617,0.512491802,0.780254777
carolina,0.706595906,0.720173536,0.674384949,0.440309909,0.742038217
interestingness,0.729770992,0.744034707,0.699853587,0.487481785,0.762360447
hole,0.729829756,0.736080983,0.68,0.47457306,0.787539936
religion,0.759259259,0.774403471,0.734328358,0.547474222,0.785942492
run,0.728624535,0.736080983,0.681502086,0.474142843,0.782747604
signage,0.714395689,0.731742589,0.689450223,0.462122125,0.741214058
tripod,0.740796394,0.750542299,0.69929078,0.502005505,0.787539936
destination,0.780852655,0.788141721,0.734177215,0.57741222,0.833865815
nationalpark,0.780185759,0.794649313,0.756756757,0.587859023,0.805111821
look,0.720478326,0.729573391,0.676966292,0.460661293,0.769968051
frozen,0.746019712,0.757772957,0.707913669,0.51578515,0.788461538
print,0.729323308,0.739696312,0.686968839,0.480456057,0.77724359
friend,0.728096677,0.739696312,0.688571429,0.480016543,0.772435897
corner,0.735543562,0.751988431,0.706666667,0.502784442,0.766881029
peaceful,0.792626728,0.804772234,0.758823529,0.608890742,0.829581994
engine,0.769230769,0.780911063,0.729768786,0.561854425,0.813204509
nikond40,0.742596811,0.754880694,0.702586207,0.510086428,0.787439614
d70,0.715708812,0.731742589,0.681751825,0.462963215,0.753225806
kent,0.72658035,0.740419378,0.688311688,0.480955174,0.769354839
still,0.708649469,0.722342733,0.668097282,0.445316221,0.754442649
end,0.717325228,0.731019523,0.677187948,0.46248728,0.762520194
eu,0.7312,0.757049892,0.724247227,0.509601381,0.738287561
hipstamatic,0.729323308,0.739696312,0.682137834,0.4809273,0.783521809
map,0.701298701,0.717281273,0.665217391,0.434433919,0.741518578
early,0.737864078,0.746203905,0.686111111,0.49459175,0.798061389
adobe,0.703816794,0.71945047,0.667149059,0.4388584,0.744749596
bayarea,0.710280374,0.731019523,0.685714286,0.459868851,0.736672052
dramatic,0.746090841,0.753434563,0.69198895,0.50928717,0.809369952
2004,0.712098009,0.72812726,0.675872093,0.455961834,0.752427184
david,0.722222222,0.739696312,0.689248895,0.478376753,0.758508914
company,0.716617211,0.723788865,0.660738714,0.450956632,0.782820097
atlanta,0.727981294,0.747650036,0.701201201,0.493286931,0.756888169
paul,0.749040675,0.763557484,0.711370262,0.526709401,0.790923825
hands,0.736111111,0.752711497,0.701470588,0.504523323,0.774350649
dogs,0.739849624,0.749819234,0.68907563,0.501409754,0.798701299
dock,0.73509434,0.746203905,0.685915493,0.4939057,0.791869919
youth,0.720734507,0.736080983,0.680635838,0.472204186,0.765853659
mother,0.740684411,0.753434563,0.695714286,0.507538806,0.791869919
noir,0.744827586,0.759219089,0.704347826,0.518322587,0.790243902
hike,0.785046729,0.800433839,0.753363229,0.599425754,0.819512195
dutch,0.719204285,0.734634852,0.679190751,0.469312154,0.764227642
waiting,0.715372907,0.729573391,0.671428571,0.459890859,0.765472313
lunch,0.7375,0.757049892,0.708708709,0.51208326,0.768729642
football,0.704703161,0.723065799,0.668128655,0.445448806,0.745513866
gardens,0.769230769,0.78308026,0.726744186,0.565907921,0.816993464
denmark,0.726991493,0.744757773,0.690161527,0.48862283,0.767973856
decoration,0.751572327,0.771511208,0.724242424,0.540616564,0.781045752
four,0.697247706,0.713665944,0.655172414,0.427760015,0.745098039
pano,0.743902439,0.757049892,0.697142857,0.514785485,0.797385621
queens,0.731376975,0.74186551,0.677824268,0.485910543,0.794117647
flora,0.764291308,0.782357195,0.732732733,0.562837691,0.798690671
artwork,0.72741433,0.74692697,0.693907875,0.492272642,0.764320786
palace,0.747812251,0.770788142,0.72755418,0.5380377,0.769230769
facade,0.735411671,0.760665221,0.717628705,0.517174641,0.754098361
magic,0.738058552,0.754157628,0.69622093,0.508021771,0.785245902
sooc,0.713850837,0.72812726,0.666193182,0.457410511,0.768852459
branch,0.771848415,0.786695589,0.730600293,0.572772234,0.818032787
cliff,0.787267081,0.801879971,0.747787611,0.602846111,0.831147541
flickraward,0.762633997,0.775849602,0.714490674,0.552124206,0.81773399
pub,0.74500768,0.759942155,0.6998557,0.52000853,0.796387521
salt,0.701674277,0.716558207,0.653900709,0.43443372,0.756978654
barcelona,0.737169518,0.75560376,0.70014771,0.509981634,0.778325123
mass,0.708399366,0.733911786,0.683486239,0.464315712,0.735197368
danger,0.71525169,0.725958062,0.658367911,0.45491444,0.782894737
relax,0.741711642,0.757772957,0.698113208,0.51533433,0.791118421
halloween,0.764381403,0.783803326,0.732628399,0.565340739,0.799011532
coastal,0.737819026,0.754880694,0.694323144,0.509366612,0.787128713
painted,0.729230769,0.745480839,0.682014388,0.491283766,0.783471074
southamerica,0.702826585,0.718727404,0.653409091,0.438723974,0.760330579
baltimore,0.717628705,0.738250181,0.679468242,0.475123606,0.760330579
architectural,0.7568,0.780187997,0.733333333,0.556646631,0.781818182
dynamic,0.735316552,0.749096168,0.682719547,0.499505138,0.796694215
louisiana,0.723304754,0.743311641,0.684365782,0.48536649,0.766942149
seaside,0.724409449,0.74692697,0.691729323,0.491415903,0.760330579
chain,0.707410237,0.723065799,0.656737589,0.447496472,0.766556291
alabama,0.699367089,0.725234996,0.66969697,0.447284063,0.731788079
f18,0.708978328,0.72812726,0.665697674,0.455906049,0.758278146
newengland,0.717754173,0.731019523,0.662464986,0.464244878,0.783112583
george,0.717391304,0.736804049,0.675438596,0.472884678,0.764900662
landscapes,0.787925697,0.801879971,0.738751814,0.603576517,0.844112769
18,0.712732919,0.732465654,0.670072993,0.464286836,0.76119403
umbrella,0.72515528,0.744034707,0.680758017,0.487541869,0.775747508
underground,0.736024845,0.754157628,0.690962099,0.507808575,0.787375415
automobile,0.736677116,0.757049892,0.697329377,0.51250299,0.780730897
flags,0.748031496,0.768618944,0.711077844,0.535193428,0.789036545
gas,0.712074303,0.731019523,0.665701881,0.461988133,0.765391015
class,0.701619121,0.720173536,0.653735632,0.440823311,0.757071547
camping,0.738654147,0.758496023,0.697193501,0.515662878,0.785357737
neighborhood,0.71507498,0.738973247,0.68018018,0.475414745,0.75374376
illustration,0.701421801,0.726681128,0.667669173,0.450606801,0.738768719
composition,0.72515528,0.744034707,0.67877907,0.487726325,0.778333333
highdynamicrange,0.728813559,0.745480839,0.67765043,0.491594032,0.788333333
maine,0.713850837,0.72812726,0.656862745,0.458585556,0.781666667
10,0.729708432,0.751988431,0.692077728,0.501832021,0.771666667
az,0.682442748,0.699204628,0.628691983,0.400670034,0.74624374
skies,0.75,0.762834418,0.690042076,0.52763344,0.821368948
nikond300,0.73038073,0.749096168,0.683139535,0.497852353,0.784641068
full,0.678899083,0.696312364,0.625352113,0.394813941,0.742474916
dome,0.760290557,0.785249458,0.734789392,0.566215476,0.787625418
logo,0.730738681,0.754880694,0.69591528,0.506820135,0.769230769
edinburgh,0.712264151,0.735357918,0.672106825,0.468898467,0.757525084
mm,0.700854701,0.721619667,0.654571843,0.442967034,0.754180602
standing,0.708782743,0.726681128,0.656205421,0.454386624,0.770519263
filter,0.722090261,0.746203905,0.684684685,0.489836841,0.763819095
pic,0.715935335,0.73318872,0.661450925,0.467600238,0.780201342
marina,0.731942215,0.758496023,0.701538462,0.512955258,0.765100671
hongkong,0.696055684,0.715835141,0.645624103,0.432293881,0.755033557
korea,0.68045977,0.698481562,0.626234133,0.399063445,0.744966443
pine,0.751159196,0.767172813,0.69527897,0.535049364,0.816806723
lifestyle,0.698315467,0.715112075,0.641350211,0.432457599,0.766386555
ceiling,0.736758893,0.759219089,0.695522388,0.516339615,0.783193277
race,0.724164724,0.743311641,0.673410405,0.48667508,0.783193277
islands,0.7424,0.767172813,0.707317073,0.53095041,0.781144781
pavement,0.729903537,0.757049892,0.698461538,0.50995305,0.764309764
steam,0.716394716,0.736080983,0.665223665,0.472323358,0.776094276
waterfront,0.741035857,0.765003615,0.703479576,0.527066058,0.782828283
stand,0.699767261,0.720173536,0.647988506,0.440865371,0.760539629
daytime,0.708880309,0.727404194,0.653846154,0.45598505,0.774030354
skyscraper,0.764227642,0.790310918,0.737833595,0.575860187,0.792580101
f14,0.716184519,0.737527115,0.666666667,0.474562222,0.773648649
foliage,0.772151899,0.79175705,0.726190476,0.581817266,0.824324324
lane,0.730829421,0.751265365,0.680758017,0.501960743,0.788851351
single,0.698867925,0.711496746,0.63165075,0.427933564,0.782094595
plaza,0.748189863,0.773680405,0.713190184,0.543571575,0.78680203
blog,0.706708268,0.72812726,0.655571635,0.456197372,0.766497462
zuiko,0.718188915,0.738973247,0.665701881,0.47789108,0.779661017
crossing,0.738812042,0.767895879,0.710485133,0.530560323,0.769491525
daylight,0.723868955,0.744034707,0.670520231,0.488123741,0.786440678
photographs,0.686708861,0.713665944,0.643916914,0.425196685,0.73559322
atmosphere,0.723172628,0.742588576,0.667144907,0.485783396,0.789473684
blonde,0.73290938,0.757049892,0.688059701,0.511827998,0.784013605
real,0.70096463,0.731019523,0.664634146,0.457873374,0.741496599
kitchen,0.733492442,0.757772957,0.688059701,0.513258903,0.785349233
unesco,0.747107438,0.778741866,0.725521669,0.550758576,0.770017036
mall,0.730519481,0.759942155,0.697674419,0.51495522,0.766609881
tourists,0.718649518,0.74692697,0.680365297,0.490008787,0.761499148
shoot,0.698641087,0.727404194,0.65813253,0.45151205,0.744463373
sunglasses,0.733801717,0.753434563,0.677233429,0.507138401,0.800681431
theatre,0.727863526,0.757772957,0.694573643,0.510524197,0.764505119
over,0.710588235,0.73318872,0.657474601,0.466082943,0.773037543
tile,0.733441034,0.761388286,0.696319018,0.518581028,0.774744027
queen,0.727853152,0.753434563,0.683658171,0.504189029,0.778156997
montreal,0.718072289,0.746203905,0.678300455,0.488741815,0.762798635
darkness,0.714620797,0.736080983,0.659451659,0.472336596,0.779863481
middle,0.696825397,0.723788865,0.651335312,0.445436529,0.749146758
60d,0.700078309,0.723065799,0.646888567,0.446070491,0.762798635
washingtondc,0.707395498,0.736804049,0.668693009,0.469688478,0.750853242
voyage,0.722267206,0.751988431,0.687211094,0.499281701,0.76109215
bath,0.693163752,0.720896602,0.647845468,0.439483664,0.745299145
favorite,0.701809599,0.725958062,0.650145773,0.451243911,0.762393162
advertising,0.718524459,0.746203905,0.67673716,0.489050703,0.765811966
fair,0.700949367,0.726681128,0.652430044,0.451836147,0.757264957
flare,0.738317757,0.757049892,0.677142857,0.51502653,0.811643836
saturday,0.723235527,0.747650036,0.673559823,0.493649466,0.780821918
guitar,0.736585366,0.765726681,0.70123839,0.526611041,0.775684932
indoor,0.729299363,0.754157628,0.681547619,0.506150279,0.784246575
chris,0.724358974,0.751265365,0.680722892,0.499436046,0.773972603
arts,0.744453574,0.775126537,0.71563981,0.544259335,0.775684932
connecticut,0.680379747,0.707881417,0.632352941,0.414248453,0.73630137
cathedral,0.760195759,0.787418655,0.724727838,0.570106363,0.799313894
jump,0.759215686,0.7780188,0.699421965,0.556087963,0.830188679
spanish,0.703010578,0.736080983,0.66873065,0.466655608,0.740994854
irish,0.692063492,0.71945047,0.644017725,0.437048756,0.747855918
supershot,0.745980707,0.771511208,0.700906344,0.539914347,0.797250859
kentucky,0.689156627,0.720173536,0.647058824,0.43667055,0.737113402
fruit,0.742543171,0.762834418,0.683526012,0.52572314,0.812714777
365days,0.71189146,0.738973247,0.664679583,0.475484186,0.766323024
bear,0.724299065,0.744034707,0.662393162,0.489297383,0.798969072
library,0.718775181,0.747650036,0.676783005,0.491515728,0.766323024
mediterranean,0.709046455,0.74186551,0.673374613,0.478245018,0.748709122
block,0.712156863,0.734634852,0.65323741,0.469702494,0.782758621
handheld,0.708164915,0.738973247,0.666666667,0.473712672,0.755172414
miami,0.712109062,0.740419378,0.665667166,0.477855799,0.765517241
tokina,0.701339638,0.725958062,0.64586357,0.451596433,0.767241379
mini,0.738265712,0.762111352,0.685376662,0.522608594,0.8
phoenix,0.690879742,0.723065799,0.649468892,0.441902145,0.737931034
working,0.675990676,0.698481562,0.61440678,0.399295042,0.751295337
canon40d,0.719618745,0.744757773,0.666176471,0.488130624,0.78238342
dinner,0.730578512,0.76428055,0.700475436,0.521753796,0.763385147
clean,0.669767442,0.69197397,0.606741573,0.386931086,0.747404844
duck,0.745003997,0.76934201,0.692421991,0.536649355,0.806228374
energy,0.699059561,0.722342733,0.638968481,0.445540916,0.771626298
freedom,0.688271605,0.707881417,0.621169916,0.419414772,0.771626298
mill,0.726543705,0.753434563,0.677130045,0.504221345,0.783737024
pose,0.706645057,0.738250181,0.663622527,0.472139631,0.755632582
break,0.6829653,0.709327549,0.626628075,0.418585487,0.750433276
running,0.71507498,0.738973247,0.656521739,0.477758914,0.785095321
flat,0.708399366,0.733911786,0.652554745,0.466993976,0.774696707
row,0.686212361,0.713665944,0.631195335,0.426570088,0.751736111
cielo,0.755879968,0.782357195,0.709284627,0.561056544,0.809027778
body,0.69889065,0.725234996,0.642857143,0.449738973,0.765625
shape,0.68921095,0.720896602,0.642642643,0.438333681,0.743055556
or,0.675569521,0.701373825,0.616929699,0.403540045,0.746527778
portraits,0.730645161,0.758496023,0.681203008,0.51385331,0.787826087
contemporary,0.734260016,0.765003615,0.692901235,0.524972813,0.780869565
50,0.692862871,0.723065799,0.642857143,0.443487662,0.751304348
motorcycle,0.718676123,0.74186551,0.657060519,0.484045282,0.793043478
theater,0.733990148,0.765726681,0.694099379,0.525919876,0.778745645
soft,0.697899838,0.729573391,0.65060241,0.4554671,0.75261324
550d,0.716828479,0.74692697,0.66918429,0.490158119,0.771777003
curve,0.751974724,0.772957339,0.686868687,0.546083412,0.830715532
michael,0.704361874,0.735357918,0.655639098,0.467216945,0.760907504
bed,0.713821138,0.745480839,0.668188737,0.486572,0.766143106
barn,0.718321227,0.747650036,0.668168168,0.492090401,0.776614311
rome,0.744262295,0.774403471,0.701700155,0.543775732,0.792321117
wow,0.713607595,0.738250181,0.652677279,0.476435487,0.787085515
alley,0.732689211,0.759942155,0.679104478,0.517290682,0.795454545
alaska,0.680445151,0.709327549,0.623906706,0.417854936,0.748251748
development,0.695512821,0.725234996,0.642011834,0.448333053,0.758741259
lincoln,0.700574241,0.736080983,0.659969088,0.466225869,0.746503497
sale,0.694308943,0.72812726,0.647951442,0.451764448,0.747810858
getty,0.698541329,0.731019523,0.649096386,0.458253568,0.756140351
walkway,0.734463277,0.762111352,0.680119581,0.521487006,0.798245614
year,0.7056,0.733911786,0.648529412,0.466263961,0.773684211
hungary,0.692120227,0.725958062,0.644478064,0.447635397,0.747368421
exhibition,0.725040917,0.757049892,0.679447853,0.509173527,0.777192982
verde,0.731587561,0.762834418,0.685582822,0.520859872,0.784210526
vietnam,0.685303514,0.715112075,0.629032258,0.428845452,0.752631579
driving,0.720386785,0.749096168,0.665178571,0.495672927,0.785588752
ilford,0.702060222,0.72812726,0.639249639,0.456463387,0.778558875
a,0.685851319,0.715835141,0.629032258,0.430283737,0.753954306
technology,0.717948718,0.745480839,0.659793814,0.489326348,0.787346221
balcony,0.731380753,0.767895879,0.698083067,0.527869386,0.76801406
l,0.688470973,0.724511931,0.642748092,0.443780355,0.741197183
mission,0.674718196,0.707881417,0.621661721,0.413110201,0.737676056
team,0.717821782,0.752711497,0.675465839,0.499280128,0.76584507
eating,0.704746581,0.734634852,0.648888889,0.466998296,0.771126761
detroit,0.733496333,0.763557484,0.682852807,0.523111997,0.792253521
glasgow,0.710931174,0.74186551,0.658170915,0.4804434,0.772887324
luxury,0.721767594,0.754157628,0.673282443,0.50359776,0.777777778
moss,0.741281427,0.76934201,0.686186186,0.535600714,0.805996473
scary,0.705787781,0.735357918,0.64844904,0.468710049,0.774250441
kansas,0.719211823,0.752711497,0.67281106,0.500152178,0.772486772
el,0.685714286,0.721619667,0.638297872,0.438340385,0.740740741
tag,0.71291866,0.739696312,0.649709302,0.478913954,0.78975265
nighttime,0.727714749,0.757049892,0.672155689,0.51108427,0.793286219
special,0.693779904,0.722342733,0.632267442,0.444174884,0.768551237
playing,0.733708769,0.760665221,0.673559823,0.519501839,0.80565371
denver,0.692626346,0.731742589,0.651090343,0.456366197,0.739823009
towers,0.748768473,0.778741866,0.698315467,0.552930264,0.807079646
pipe,0.691318328,0.722342733,0.633284242,0.442843025,0.761061947
wi,0.696428571,0.729573391,0.643178411,0.4556184,0.759292035
