,f1,acc,prec,kappa,recall
would,0.496064667,0.611681783,0.395522388,0.212121837,0.665145465
one,0.479742106,0.612009616,0.383641903,0.200236555,0.640078201
like,0.420062231,0.572287182,0.303825956,0.153641451,0.680345572
dont,0.415401821,0.600152989,0.301309538,0.173185824,0.668552327
know,0.398508825,0.568025352,0.280076997,0.146966656,0.690482468
get,0.381933685,0.564091356,0.265539158,0.13571118,0.68
also,0.358568479,0.592612829,0.248243002,0.139205,0.645401053
think,0.38446048,0.59916949,0.260666743,0.176912125,0.732182806
people,0.445536274,0.710195607,0.321611832,0.286830564,0.724829932
time,0.347360913,0.600043711,0.232763771,0.150051922,0.684229013
could,0.334202747,0.581575784,0.220944936,0.133460444,0.685693899
im,0.30602326,0.563107857,0.199682863,0.103965114,0.65466023
use,0.365823389,0.637034204,0.246177566,0.188436245,0.711738484
well,0.32978147,0.59447055,0.216684467,0.140616413,0.689837552
good,0.307788945,0.578516009,0.199464992,0.118586979,0.673605656
even,0.341565425,0.638728008,0.226881863,0.172565791,0.690696738
much,0.303398927,0.574472735,0.193607306,0.121330486,0.700826446
make,0.293702235,0.601081849,0.188994024,0.12182782,0.65856833
way,0.296622614,0.607419954,0.191215449,0.127034978,0.660994764
anyone,0.29729207,0.602994208,0.190955398,0.127195819,0.670886076
see,0.321782664,0.622500273,0.207389599,0.15892512,0.717600701
new,0.291263976,0.591301497,0.184358882,0.123527199,0.693279206
may,0.301994302,0.638564091,0.195652174,0.146254128,0.661581137
first,0.292297043,0.608949842,0.185305918,0.132526225,0.691623772
two,0.278677397,0.593541689,0.174987823,0.117303711,0.683960019
many,0.308684437,0.648562999,0.198014341,0.162263029,0.699805068
want,0.256915861,0.575838706,0.15857261,0.098600449,0.67641129
used,0.268944724,0.602557098,0.167711206,0.116243751,0.678498986
please,0.288762274,0.679433942,0.188598575,0.15147714,0.61582213
us,0.342389998,0.70112556,0.222604346,0.215784812,0.741280583
need,0.255648038,0.589553054,0.157682435,0.103961116,0.675039246
say,0.306238616,0.667030926,0.195465775,0.171229257,0.70677877
right,0.261447563,0.617528139,0.162769312,0.116810714,0.663987138
thanks,0.333374891,0.707846137,0.217045455,0.209989791,0.718430951
since,0.256020785,0.593213856,0.156869949,0.109892951,0.69581749
really,0.239522131,0.57567479,0.145456708,0.092170816,0.677937916
something,0.240562249,0.586711835,0.146436866,0.096250173,0.673412029
still,0.239779794,0.59255819,0.145346681,0.100482877,0.68451688
problem,0.256399132,0.625396132,0.157055541,0.124036946,0.697756789
go,0.240270381,0.594689105,0.145065545,0.104245496,0.699046484
work,0.245382586,0.593705606,0.147763383,0.110425035,0.723086124
back,0.224687933,0.572396459,0.134090103,0.088000809,0.692730605
ive,0.225171979,0.563053218,0.133394559,0.090051795,0.72173913
find,0.237723334,0.610698284,0.143558599,0.10793817,0.690920398
using,0.279633028,0.678231887,0.172945983,0.163970464,0.729885057
might,0.227552537,0.602338542,0.136040609,0.100834454,0.695201038
take,0.22681528,0.609605508,0.136103896,0.100617988,0.680077872
last,0.252016129,0.675663862,0.155424308,0.137203656,0.665778961
system,0.269198414,0.66774123,0.164174729,0.155827855,0.747164777
point,0.249240122,0.649109387,0.1505012,0.133967459,0.72467709
another,0.215514512,0.593869522,0.12725913,0.093755531,0.703168044
years,0.236448997,0.60900448,0.139881328,0.118288253,0.763611303
sure,0.202256165,0.563381051,0.118175455,0.07761682,0.701038062
believe,0.273697917,0.695224566,0.168537524,0.166962633,0.727839335
cant,0.20777605,0.582504644,0.122180222,0.085009581,0.693905817
going,0.212248322,0.589553054,0.125015442,0.090698624,0.702290076
things,0.226423742,0.631133209,0.135453798,0.109930005,0.689462666
help,0.2353226,0.654846465,0.142167617,0.122283511,0.68258427
never,0.219535102,0.63676101,0.131653055,0.103929185,0.660310734
better,0.19830087,0.577204677,0.116183076,0.076426915,0.676325088
doesnt,0.207914298,0.604086985,0.122947641,0.088971002,0.673036093
without,0.226523987,0.64850836,0.136343899,0.11317414,0.669034091
got,0.193802577,0.586329363,0.113892365,0.073061374,0.649536046
email,0.265489168,0.709157469,0.164135813,0.16295814,0.694083694
said,0.257680085,0.693694678,0.157596372,0.153465099,0.706095791
someone,0.189318836,0.584471642,0.110406565,0.073126661,0.66367713
made,0.215546464,0.633318763,0.127718521,0.10532672,0.69011976
read,0.211961503,0.624194077,0.124713496,0.102723437,0.705568268
thing,0.19390231,0.582504644,0.112402153,0.08103944,0.705295472
however,0.212492703,0.631461043,0.125223614,0.104752709,0.701078582
probably,0.195522388,0.587695334,0.113293798,0.084505656,0.713063764
etc,0.190334888,0.582559283,0.110116493,0.078899355,0.701014832
must,0.215803815,0.685498853,0.130649951,0.113561471,0.61971831
around,0.17972944,0.582559283,0.104091531,0.067771161,0.657501964
question,0.211806798,0.638891924,0.124596604,0.107524095,0.705882353
anything,0.194074414,0.61654464,0.113377164,0.086895779,0.673306773
thats,0.190735695,0.594306633,0.110396165,0.082562864,0.700560448
look,0.177660695,0.573598514,0.102045757,0.068793869,0.685923515
least,0.190594901,0.609714785,0.110672457,0.085043475,0.685970636
come,0.209723785,0.654518632,0.123801092,0.10875079,0.685457516
little,0.185106383,0.581466506,0.106409002,0.077820842,0.710784314
seems,0.19715684,0.623538411,0.114758546,0.094282679,0.699173554
give,0.174911661,0.591738608,0.10089172,0.068498442,0.656716418
long,0.191546763,0.607037482,0.110678098,0.088260606,0.711185309
case,0.193841012,0.630969293,0.112981773,0.092523142,0.681780017
part,0.203710813,0.659982516,0.120042226,0.105511625,0.672297297
fact,0.237529691,0.701835865,0.142164242,0.145652236,0.721561969
course,0.187463659,0.618238444,0.108435356,0.086893896,0.691252144
try,0.176546949,0.584089171,0.100890208,0.074223112,0.705882353
didnt,0.187632312,0.601628237,0.107686405,0.087171879,0.728373702
every,0.191551263,0.620423997,0.11061828,0.092557459,0.713790113
actually,0.177919507,0.591520052,0.10186351,0.076375499,0.702256944
best,0.180198698,0.607747787,0.103692995,0.07990381,0.68728223
enough,0.179337232,0.608949842,0.103152618,0.079673169,0.685964912
tell,0.17641978,0.583214949,0.100566224,0.075586179,0.717926186
id,0.163084957,0.54463993,0.092042621,0.05966956,0.714788732
either,0.172742569,0.597038575,0.098971722,0.072332336,0.678414097
though,0.17313568,0.600754016,0.099286178,0.073171337,0.675795053
number,0.185673776,0.63911048,0.107895114,0.088674076,0.665194346
lot,0.169395944,0.581521145,0.096407851,0.069324967,0.697321429
different,0.188265188,0.615998252,0.108075852,0.091698831,0.729632945
far,0.184216782,0.624959021,0.106048166,0.088536638,0.700723327
year,0.233481399,0.698284341,0.137891458,0.146197067,0.761085973
information,0.201284797,0.653535133,0.116847031,0.108945556,0.725703906
put,0.168297044,0.567970714,0.095124851,0.069636568,0.729261623
rather,0.18184214,0.660747459,0.104958929,0.094875885,0.679802956
great,0.164980732,0.621134302,0.093912805,0.075338191,0.678217822
set,0.184514436,0.660474265,0.106305761,0.098412624,0.698113208
possible,0.164711141,0.591574691,0.092716065,0.074916511,0.737
world,0.219622524,0.726641897,0.129817444,0.14118938,0.712550607
able,0.154658779,0.562780024,0.086330935,0.064255538,0.741641337
post,0.150808314,0.598185991,0.085014972,0.061782141,0.66700715
let,0.160486171,0.63014971,0.091319689,0.073475968,0.661554192
found,0.163833805,0.612938477,0.092595063,0.076618464,0.710337769
TRUE,0.182623132,0.677193749,0.105566219,0.099553982,0.676229508
done,0.151890338,0.58081084,0.085077399,0.063153249,0.707518023
real,0.159180269,0.614413725,0.090002695,0.072114202,0.687950566
following,0.184303931,0.660966015,0.105572289,0.101420212,0.724922441
seen,0.151006711,0.585291225,0.084607671,0.063114689,0.701663202
looking,0.170470168,0.670309256,0.098085746,0.08793007,0.650577125
run,0.175928436,0.667795869,0.100995954,0.093820591,0.681722689
available,0.188059701,0.673041198,0.107893508,0.107572913,0.731784583
called,0.160208644,0.630532182,0.090742825,0.076071992,0.683262712
others,0.184935357,0.683094744,0.106489723,0.105395588,0.702241195
call,0.159897502,0.641733144,0.090842917,0.076792487,0.666666667
nothing,0.173113335,0.665938149,0.099071207,0.09215878,0.685224839
old,0.149714829,0.60900448,0.084190833,0.064949517,0.675241158
yes,0.148972603,0.61982297,0.08404637,0.064734888,0.65483871
power,0.176078029,0.649218665,0.099956287,0.09517254,0.738428418
quite,0.156707463,0.615998252,0.088171753,0.073185129,0.703663793
else,0.151483662,0.598459185,0.084754522,0.067623581,0.712269273
yet,0.160751029,0.643426948,0.091174325,0.07903951,0.678610206
isnt,0.155055904,0.624248716,0.087251106,0.073455484,0.69570011
keep,0.15328553,0.606436455,0.085755623,0.071290336,0.721238938
day,0.162740354,0.640749645,0.091942446,0.082625092,0.707641196
maybe,0.145826157,0.593541689,0.081347681,0.06294736,0.703211517
second,0.151026563,0.60009835,0.084337349,0.068847291,0.72172949
trying,0.156651573,0.623483772,0.088020905,0.075765232,0.711111111
program,0.244777101,0.749153098,0.143601621,0.175849051,0.828507795
reason,0.169862309,0.647524861,0.096013966,0.091049513,0.735785953
less,0.14153988,0.59304994,0.078900026,0.05909027,0.686800895
bit,0.143699603,0.611244673,0.080501618,0.062002729,0.668533035
always,0.152124203,0.615069391,0.085209653,0.071318377,0.708520179
place,0.167364017,0.652059884,0.094674556,0.089247356,0.720720721
god,0.485541786,0.911539722,0.338053097,0.447051471,0.861330327
end,0.152536188,0.619331221,0.085492228,0.072318484,0.706877114
mean,0.169901547,0.677521582,0.097059296,0.092950167,0.680947012
wrong,0.16181411,0.672822642,0.09234702,0.084219879,0.653107345
windows,0.37994723,0.858758606,0.240875912,0.32899883,0.898978434
ever,0.149372728,0.603595235,0.083289749,0.069000387,0.723041998
several,0.15085217,0.616162168,0.084381339,0.071194842,0.71070615
getting,0.141263111,0.579499508,0.07830282,0.059901265,0.72095672
hard,0.152596166,0.635285761,0.085832619,0.07387919,0.686857143
thought,0.148840429,0.596929297,0.082724125,0.069233639,0.74137931
government,0.333549643,0.831657742,0.205053191,0.278185057,0.893395133
youre,0.147100064,0.63441154,0.082617411,0.069128624,0.670150987
heard,0.138120913,0.589498415,0.076502732,0.059440611,0.70990566
example,0.172120245,0.659927877,0.096972422,0.09812536,0.764775414
bad,0.139336711,0.59162933,0.077158526,0.06125324,0.71767497
order,0.154132341,0.652169162,0.086787371,0.078773788,0.68801898
given,0.162337662,0.633482679,0.090693456,0.087264309,0.772889417
next,0.142136973,0.618784832,0.079264948,0.065102072,0.687277051
support,0.155720726,0.621407496,0.086691087,0.080255496,0.764354067
problems,0.157257516,0.661512403,0.088691116,0.083180657,0.693045564
group,0.149466192,0.608239537,0.082927471,0.073458819,0.756302521
idea,0.15864173,0.653425855,0.089107436,0.084938677,0.722222222
drive,0.250245531,0.791443558,0.149355217,0.188912392,0.771186441
10,0.157199472,0.651404218,0.088187343,0.083755254,0.722964763
name,0.140682018,0.62687138,0.078434124,0.065591402,0.681707317
kind,0.125828511,0.546005901,0.068798896,0.048527374,0.735547355
line,0.135892514,0.631023932,0.075738126,0.061955498,0.660447761
times,0.140609137,0.629985794,0.078237537,0.067440832,0.693366708
away,0.15147929,0.647415583,0.084569079,0.079987292,0.725440806
start,0.13492702,0.588733472,0.074219244,0.061060684,0.741161616
seem,0.135561309,0.598623101,0.074737252,0.062031247,0.728192162
ill,0.128174697,0.598623101,0.070726916,0.054086887,0.682680152
interested,0.163454355,0.69407715,0.092664747,0.094510784,0.692405063
means,0.156519282,0.673751503,0.088006354,0.086958953,0.706632653
state,0.185385656,0.73685936,0.106843439,0.120066376,0.699872286
big,0.136918098,0.621134302,0.075851607,0.064688435,0.702426564
high,0.141283215,0.638017703,0.078609549,0.069854229,0.696930946
ago,0.13366398,0.618238444,0.073967339,0.061577494,0.692802057
life,0.1904611,0.72085018,0.108621001,0.12526039,0.772493573
person,0.176701967,0.702655447,0.1,0.110580874,0.758441558
software,0.207850805,0.712217244,0.117536996,0.144178196,0.897402597
makes,0.128795547,0.623756966,0.071328475,0.057372089,0.662760417
three,0.137800253,0.62736313,0.076309157,0.06710878,0.709635417
whether,0.150437482,0.6710742,0.084348789,0.081808547,0.694915254
remember,0.12749004,0.593159218,0.07001287,0.055710916,0.712041885
already,0.136183284,0.631242487,0.075418202,0.066260871,0.700922266
hope,0.127598907,0.598787018,0.07006785,0.056940528,0.71314741
data,0.180566182,0.707409026,0.1019879,0.116463695,0.786666667
send,0.14380681,0.655174298,0.080036243,0.075852448,0.707610147
perhaps,0.147294181,0.65648563,0.081949894,0.079787397,0.726907631
pretty,0.127146947,0.600152989,0.069791803,0.057030271,0.71352075
computer,0.19563823,0.725931592,0.111010009,0.133834892,0.823211876
list,0.131491713,0.656430991,0.073208244,0.063677342,0.64498645
general,0.151573716,0.664189706,0.084292953,0.085923852,0.751025992
says,0.144390531,0.682056606,0.080849662,0.078961398,0.674450549
change,0.12446959,0.594142717,0.068041237,0.056168855,0.729281768
based,0.137495163,0.634630095,0.075817923,0.070937145,0.737206086
note,0.138066508,0.664353623,0.076814988,0.072286341,0.681440443
ask,0.134709541,0.642716643,0.074447857,0.068394483,0.706944444
free,0.133857201,0.650693913,0.07411853,0.068009454,0.689944134
20,0.129335536,0.625560048,0.071129122,0.062757681,0.711888112
file,0.239881956,0.802972353,0.141226111,0.185857487,0.795804196
whole,0.141608141,0.672768003,0.078875938,0.076958747,0.691876751
small,0.131460376,0.64189706,0.072599532,0.065441651,0.694677871
works,0.134207077,0.639055841,0.073967062,0.068850197,0.723163842
game,0.346642468,0.881980111,0.219961612,0.304671975,0.817403709
left,0.129837353,0.660911376,0.071950272,0.065624354,0.664275466
stuff,0.118460978,0.603158125,0.064687169,0.052575772,0.702158273
original,0.137880347,0.679543219,0.076621467,0.075914883,0.687683284
version,0.170198339,0.732542891,0.096223883,0.111645989,0.736070381
large,0.129316275,0.654190799,0.071331006,0.066433693,0.691176471
cannot,0.149289816,0.692383346,0.083192994,0.088518049,0.726470588
wont,0.114744135,0.602065348,0.062516556,0.050263597,0.697193501
running,0.168428728,0.750737624,0.095990027,0.111073583,0.686478455
came,0.129242081,0.66353404,0.071417409,0.067166545,0.679049034
comes,0.116415002,0.603540597,0.063395225,0.052531629,0.711309524
subject,0.12303486,0.649491859,0.067730283,0.06046237,0.670640835
public,0.180564675,0.727242924,0.10140118,0.123604989,0.823353293
local,0.122263005,0.621079663,0.066758811,0.059590175,0.725225225
control,0.132958538,0.662933013,0.073333333,0.071811702,0.711278195
article,0.118577075,0.622281718,0.064763231,0.055962344,0.701357466
book,0.142393868,0.682111245,0.07884427,0.082842402,0.734042553
days,0.118950586,0.622008524,0.064906185,0.056906243,0.710806697
card,0.248206912,0.811004262,0.144630193,0.199171592,0.874425727
feel,0.129032258,0.657742323,0.070915482,0.06896033,0.714946071
show,0.130092529,0.655829964,0.071352825,0.070853665,0.7359375
instead,0.109903834,0.610589007,0.059709594,0.048875995,0.689655172
theres,0.105878386,0.565348049,0.057028696,0.044006868,0.738244514
full,0.109565217,0.608348814,0.059482061,0.048671008,0.693396226
guess,0.104360257,0.589225221,0.056443299,0.043069671,0.690851735
agree,0.144091416,0.664408261,0.079015742,0.086474456,0.816745656
saying,0.151757429,0.692765818,0.08388926,0.095142781,0.794628752
ie,0.108580574,0.604360179,0.058878505,0.047850223,0.696682464
matter,0.141374046,0.692711179,0.078249113,0.084144207,0.731437599
simply,0.128804961,0.662222708,0.070699257,0.070316328,0.723101266
word,0.155087719,0.73685936,0.087179487,0.099973941,0.701587302
price,0.179466773,0.774669435,0.102546612,0.127044489,0.718152866
understand,0.141137022,0.692110152,0.078038092,0.084311538,0.737261146
answer,0.130686028,0.679433942,0.072011757,0.073252056,0.7056
tried,0.12046249,0.642552726,0.065746991,0.061858046,0.717948718
anyway,0.103554692,0.571467599,0.055753846,0.042948604,0.725961538
buy,0.136501956,0.674407169,0.075,0.079666982,0.758454106
law,0.194545455,0.757949951,0.109653618,0.142951784,0.861513688
making,0.116247366,0.610370451,0.062961471,0.057284,0.756451613
mind,0.12462908,0.645393946,0.06799117,0.066773389,0.746365105
source,0.14244687,0.673696864,0.078147156,0.086299391,0.803889789
including,0.120913337,0.629767239,0.06570784,0.062871902,0.756493506
almost,0.107606237,0.590372637,0.05804546,0.048425292,0.736156352
certainly,0.127794645,0.654682548,0.069791981,0.070906828,0.756535948
questions,0.11082379,0.605452956,0.059928086,0.052214635,0.735294118
12,0.116344986,0.642279532,0.063373033,0.058951837,0.708881579
man,0.164792691,0.740246968,0.092232055,0.112182497,0.772652389
often,0.128078818,0.680854551,0.070420223,0.0721072,0.70675453
although,0.114765011,0.636706371,0.062409499,0.057470842,0.712396694
later,0.112933086,0.633482679,0.061341761,0.055853577,0.710482529
ones,0.112873381,0.633264124,0.061271345,0.05615684,0.715242881
car,0.31772784,0.880559502,0.195168712,0.279532798,0.854026846
hi,0.15620915,0.717845044,0.086515837,0.103591013,0.803361345
current,0.111498258,0.651677412,0.060771802,0.055342198,0.674536256
30,0.123918504,0.65697738,0.067549064,0.068554104,0.748735245
told,0.118351245,0.645885696,0.064358633,0.062591871,0.734797297
advance,0.165514797,0.742705715,0.092456939,0.114223382,0.788851351
issue,0.139796716,0.699431756,0.077002584,0.086323333,0.757627119
hand,0.112443585,0.623920883,0.060851361,0.056224118,0.738983051
working,0.112679705,0.625669326,0.061001262,0.056496865,0.737288136
home,0.120822263,0.65648563,0.065833587,0.065635824,0.73344652
money,0.118047673,0.660364987,0.064396285,0.062854898,0.707482993
today,0.129100211,0.68375041,0.070803763,0.075006226,0.730834753
unless,0.103977125,0.623319856,0.056282538,0.047541997,0.681431005
important,0.124785346,0.665828871,0.068103718,0.070239334,0.744027304
similar,0.104906937,0.595344771,0.056436931,0.048468044,0.743150685
wouldnt,0.114738681,0.639984701,0.062244898,0.059514646,0.732418525
space,0.241138711,0.851437001,0.143952016,0.19844053,0.742268041
cause,0.128217127,0.694623538,0.070412883,0.075414654,0.716027875
especially,0.106753247,0.624194077,0.057676116,0.051705215,0.716027875
everything,0.104806935,0.627581685,0.056668087,0.049785866,0.696335079
nice,0.09495549,0.616708556,0.051260621,0.039338962,0.643356643
sort,0.112203112,0.644629002,0.060843819,0.058006267,0.719789842
15,0.120153387,0.661512403,0.06534837,0.066908843,0.74471831
couple,0.092481468,0.578570648,0.049533653,0.036975241,0.695575221
anybody,0.107317073,0.64003934,0.058107117,0.053343415,0.700884956
standard,0.115207373,0.664298984,0.062666458,0.062370037,0.713012478
within,0.110763988,0.657851601,0.060138782,0.057959585,0.700179533
area,0.119640788,0.667905147,0.065059861,0.067549111,0.742805755
fine,0.113059864,0.665664955,0.061456035,0.060855995,0.705244123
everyone,0.116299822,0.675336029,0.063360882,0.064411542,0.707052441
university,0.105473432,0.63299093,0.056912906,0.05261531,0.718693285
live,0.128492502,0.698338979,0.070342205,0.077970517,0.741347905
address,0.105644599,0.649382581,0.057190282,0.05328117,0.691605839
type,0.104943968,0.629056934,0.056558192,0.052291499,0.726277372
except,0.092523252,0.589498415,0.049534402,0.038867537,0.700182815
side,0.11208507,0.662386624,0.060813972,0.060423117,0.714285714
info,0.118339712,0.672713365,0.06432,0.067334975,0.738970588
news,0.107337526,0.651021746,0.058076225,0.055548955,0.70718232
50,0.106280193,0.636105344,0.057275094,0.054717968,0.73605948
phone,0.15556475,0.776964266,0.087523277,0.109012242,0.698884758
mail,0.119018405,0.686154519,0.064839572,0.068968337,0.723880597
evidence,0.157482882,0.717626489,0.086234601,0.110157561,0.90619137
interesting,0.10615233,0.653098022,0.05738204,0.055254776,0.707317073
known,0.112262038,0.653480494,0.060656482,0.061687507,0.752345216
1993,0.110392411,0.661840236,0.059766537,0.059919389,0.721804511
systems,0.134425681,0.717134739,0.073761468,0.0861036,0.757062147
usually,0.097689221,0.643700142,0.052718041,0.046422025,0.664783427
ok,0.083457526,0.563162496,0.044422748,0.03082946,0.688090737
team,0.319566689,0.890175937,0.194639175,0.285667544,0.892249527
key,0.22877745,0.871434816,0.138217822,0.190257725,0.663498099
goes,0.094496233,0.612556005,0.050643307,0.04328867,0.704761905
sorry,0.0943647,0.627690963,0.050721532,0.043308328,0.676190476
difference,0.093457944,0.613102393,0.0500892,0.042297353,0.696564885
machine,0.138949488,0.719648126,0.07615894,0.091588378,0.791586998
consider,0.105307617,0.652770189,0.056821635,0.055476817,0.717850288
rest,0.105516228,0.634083707,0.056695852,0.055577304,0.759615385
check,0.088053488,0.605015845,0.047111231,0.037013431,0.672447013
claim,0.143860947,0.747022183,0.079566373,0.097592508,0.749518304
simple,0.106551676,0.649054748,0.057421289,0.056926544,0.737957611
lets,0.110626319,0.654737187,0.059672032,0.061275472,0.757225434
human,0.154998258,0.734892361,0.085183767,0.1091185,0.859073359
exactly,0.096125682,0.629056934,0.051615671,0.045934424,0.698259188
due,0.091429995,0.601464321,0.048842161,0.041013716,0.714007782
clear,0.122250157,0.694787455,0.066495726,0.074462669,0.756809339
certain,0.114820593,0.689979237,0.062394032,0.066777222,0.71875
open,0.095973525,0.641787783,0.051624388,0.046479964,0.681017613
likely,0.105920772,0.655939242,0.057103491,0.057087927,0.729941292
havent,0.090254564,0.613375587,0.048280605,0.04046692,0.690944882
care,0.113332284,0.69221943,0.061570036,0.065789923,0.711462451
100,0.107440476,0.672276254,0.058094625,0.059343824,0.713438735
files,0.193194793,0.806960988,0.109217661,0.151709003,0.835968379
include,0.100468855,0.633100208,0.053887053,0.051581207,0.741106719
speed,0.127652408,0.716970823,0.069746043,0.081351356,0.751984127
correct,0.096749025,0.620478636,0.051760122,0.047835053,0.739562624
went,0.103381908,0.643645503,0.055522741,0.05512574,0.749003984
started,0.108124343,0.675499945,0.058460539,0.060561455,0.718562874
major,0.103534651,0.64801661,0.055638648,0.055520047,0.744
message,0.119359534,0.702491531,0.064919071,0.072884394,0.739478958
code,0.188178528,0.816140313,0.106937209,0.147352065,0.78313253
whatever,0.097946288,0.625614687,0.052372237,0.050092474,0.754563895
games,0.265030675,0.869085346,0.156069364,0.229874083,0.87804878
john,0.114285714,0.705278112,0.062153956,0.068326805,0.708757637
25,0.121356741,0.718336794,0.066220238,0.075924566,0.725050916
cost,0.106854543,0.667522675,0.057558507,0.060241208,0.744376278
sense,0.117309531,0.697410119,0.063612792,0.071563729,0.752556237
months,0.099906505,0.631788876,0.053428571,0.052775861,0.767967146
experience,0.099652375,0.660364987,0.053607605,0.052799803,0.706365503
recently,0.08855999,0.589498415,0.04706034,0.040514652,0.749486653
thus,0.114025444,0.691782319,0.061724197,0.068321894,0.74691358
play,0.186971927,0.837012348,0.107692308,0.147846757,0.708677686
common,0.104533481,0.64708775,0.056026155,0.058056686,0.77892562
past,0.09836964,0.640421812,0.052670188,0.051625784,0.743271222
children,0.18266049,0.797563108,0.102222222,0.142209504,0.857142857
posted,0.09261858,0.646705278,0.049668874,0.045756507,0.684647303
appreciated,0.135616675,0.72696973,0.073976222,0.091766965,0.813278008
easy,0.091704877,0.642825921,0.049129075,0.044950485,0.6875
deal,0.090689563,0.629657961,0.048451835,0.043953124,0.707112971
provide,0.097208721,0.644792919,0.05205235,0.051019347,0.733752621
national,0.141388175,0.744508797,0.077480378,0.098513544,0.807127883
reading,0.096962617,0.66211343,0.052111129,0.050938214,0.696016771
sale,0.448823207,0.944978691,0.303703704,0.426743462,0.859538784
access,0.119431892,0.701890504,0.064696625,0.074924118,0.775681342
asked,0.10118798,0.648617637,0.05419973,0.055318301,0.760504202
history,0.129678267,0.710304885,0.070334758,0.08584271,0.829831933
copy,0.11581649,0.698830729,0.062673611,0.071373148,0.761603376
talking,0.095899384,0.622937384,0.05111018,0.049925687,0.775423729
gets,0.090647105,0.620697192,0.048303783,0.044502079,0.734607219
16,0.102072466,0.652005245,0.05465801,0.056841181,0.770212766
memory,0.136081722,0.741230467,0.074391703,0.093688125,0.797008547
become,0.112056957,0.68653699,0.060403804,0.067837494,0.773504274
uses,0.098541233,0.669107201,0.05296,0.053507876,0.707264957
took,0.103769401,0.66872473,0.055731978,0.059065808,0.751605996
add,0.0891494,0.634903289,0.047591326,0.043632813,0.703225806
words,0.121243523,0.721997596,0.065903117,0.078251855,0.756465517
pc,0.171227197,0.781553929,0.09470305,0.131502577,0.892008639
particular,0.099301323,0.668943285,0.053320562,0.054768423,0.721382289
write,0.098544233,0.648125888,0.052686724,0.053772054,0.760259179
wanted,0.086470267,0.634029068,0.046149367,0.041013781,0.684665227
posting,0.087929446,0.621407496,0.046811493,0.042530012,0.722943723
pay,0.106902771,0.702382253,0.057821923,0.06328049,0.707158351
david,0.107945552,0.692055513,0.058220932,0.064244662,0.739696312
states,0.131225009,0.738826358,0.071612775,0.089185421,0.78308026
via,0.106427504,0.673369031,0.057152031,0.062451227,0.772234273
american,0.120493827,0.708064692,0.065194157,0.077549939,0.793926247
single,0.089073158,0.627854879,0.047456178,0.043972404,0.723913043
offer,0.198966408,0.864495684,0.116755118,0.163284457,0.672489083
needs,0.083280437,0.605452956,0.04421081,0.037929272,0.716157205
box,0.110080201,0.69079882,0.059311981,0.066735244,0.76419214
hear,0.086944634,0.635067206,0.046369204,0.042095614,0.695842451
chip,0.22729805,0.848431865,0.130185067,0.192155895,0.894736842
disk,0.160735706,0.770626161,0.088429388,0.120924224,0.881578947
oh,0.090243578,0.626543547,0.04803741,0.045570393,0.743421053
low,0.106162695,0.702819364,0.057371226,0.063060207,0.70989011
stop,0.103808354,0.681127746,0.055803203,0.060352217,0.742857143
taken,0.114882507,0.703638947,0.062037363,0.07226564,0.775330396
sell,0.145003266,0.785433286,0.080434783,0.105071176,0.735099338
personal,0.105380098,0.692000874,0.05676184,0.062390434,0.734513274
soon,0.094818417,0.674516446,0.050905531,0.051171314,0.690265487
form,0.100892857,0.669872145,0.054066986,0.057656253,0.753333333
short,0.085552865,0.628565184,0.045513096,0.041550461,0.711409396
discussion,0.103463924,0.676155611,0.055465456,0.060869396,0.768539326
video,0.143965852,0.75893345,0.078768577,0.104248675,0.835585586
net,0.085542498,0.634356901,0.045514032,0.042164701,0.709750567
saw,0.096474954,0.654081521,0.051477307,0.0537435,0.766439909
research,0.121503982,0.740847995,0.066155708,0.080825847,0.743764172
taking,0.093169477,0.653261939,0.049702699,0.05047558,0.742596811
theyre,0.085346216,0.627581685,0.045331433,0.042293542,0.727688787
arent,0.086377034,0.610479729,0.045750747,0.043246686,0.771167048
among,0.117377511,0.726368703,0.063573883,0.076770232,0.763761468
turn,0.082976445,0.625614687,0.044046604,0.040095784,0.714285714
christian,0.271588215,0.882471861,0.159190155,0.240876923,0.923963134
happen,0.083830747,0.622609551,0.044475721,0.040965457,0.728110599
close,0.086596801,0.638072342,0.046054561,0.043969059,0.723502304
position,0.093303236,0.670801005,0.049895381,0.051434597,0.717592593
14,0.089479001,0.655283576,0.04771433,0.047308396,0.717592593
contact,0.092110998,0.658561906,0.049132052,0.050176827,0.73549884
along,0.083903209,0.619385859,0.044472327,0.041309459,0.740139211
early,0.08982534,0.641241394,0.047759434,0.04774666,0.753488372
window,0.211067433,0.857447274,0.121264767,0.177511029,0.813519814
various,0.09600909,0.652223801,0.051103719,0.054569168,0.791569087
allow,0.084953941,0.609223036,0.044925575,0.042823809,0.779342723
assume,0.092124814,0.666156704,0.049159531,0.050920886,0.731132075
response,0.094412907,0.668779368,0.050390687,0.053422811,0.747044917
country,0.14572973,0.784121954,0.080199905,0.108280365,0.796690307
level,0.083845127,0.625068299,0.044431866,0.042065868,0.742316785
four,0.093684526,0.669107201,0.050007988,0.052666654,0.739952719
top,0.091409856,0.666539176,0.048761118,0.050463567,0.729216152
mac,0.244352529,0.870232761,0.141072741,0.212995531,0.912114014
expect,0.081781377,0.628237351,0.043341439,0.04032506,0.723150358
death,0.148608137,0.782755983,0.081608655,0.111662594,0.830143541
